Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
188,TV unit,ESTANTERIA Black Stack Engineered Wood TV Entertainment...,"₹2,799","₹4,999","['Material: Particle Board','W x H x D: 20.3 cm x 91.9 cm x 137.1 cm (7 in x 3 ft x 4 ft 5 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 7', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
189,TV unit,Furnifry Wooden TV Unit with 2 Wall Shelf Ideal for TV ...,"₹1,994","₹4,999","['Material: Particle Board','W x H x D: 81.28 cm x 60.96 cm x 12.7 cm (2 ft 7 in x 2 ft x 5 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
190,TV unit,G Fine Furniture Wooden Standard Tv Stand For Living Ro...,"₹20,950","₹38,984","['Material: Rosewood (Sheesham)','W x H x D: 172.72 cm x 50.8 cm x 45.72 cm (5 ft 8 in x 1 ft 8 in x 1 ft 6 in)','Ideal TV Size: 40 inch','Number of Drawers: 2', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
191,TV unit,Home Centre Engineered Wood TV Entertainment Unit,"₹8,999","₹13,845","['Material: Plywood','W x H x D: 45 cm x 40 cm x 180 cm (1 ft 5 in x 1 ft 3 in x 5 ft 10 in)','Ideal TV Size: 50 Inch','Number of Drawers: 0', 'Number of Open Shelves: 0', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",Mob Expert
192,TV unit,FURINNO Engineered Wood TV Entertainment Unit,"₹1,899","₹3,165","['Material: MDF','W x H x D: 81.3 cm x 60.96 cm x 20.32 cm (2 ft 8 in x 2 ft x 8 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
193,TV unit,THE ATTIC Solid Wood TV Entertainment Unit,"₹10,799","₹17,999","['Material: Mango Wood','W x H x D: 117 cm x 50 cm x 40 cm (3 ft 10 in x 1 ft 7 in x 1 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 2', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 2','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
194,TV unit,CuteKitchen Engineered Wood TV Entertainment Unit,"₹11,592","₹24,800","['Material: Particle Board','W x H x D: 180 cm x 141 cm x 30 cm (5 ft 10 in x 4 ft 7 in x 11 in)','Ideal TV Size: 50 inch','Number of Drawers: 0', 'Number of Open Shelves: 9', 'Number of Closed Shelves: 3','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
195,TV unit,Zuari by Forte Athens Engineered Wood TV Entertainment ...,"₹6,446","₹12,398","['Material: Particle Board','W x H x D: 1515 mm x 420 mm x 392 mm (4 ft 11 in x 1 ft 4 in x 1 ft 3 in)','Ideal TV Size: 65 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
196,TV unit,DEMIWALL Solid Wood TV Entertainment Unit,"₹17,999","₹25,713","['Material: Rosewood (Sheesham)','W x H x D: 170 cm x 45 cm x 45 cm (5 ft 6 in x 1 ft 5 in x 1 ft 5 in)','Ideal TV Size: 55 inch','Number of Drawers: 3', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
197,TV unit,ANIKAA TV Entertainment Unit / TV Cabinet/ TV Stand Eng...,"₹1,899","₹4,999","['Material: Particle Board','W x H x D: 20 cm x 72 cm x 80.5 cm (7 in x 2 ft 4 in x 2 ft 7 in)','Ideal TV Size: 40 inch','Number of Drawers: 0', 'Number of Open Shelves: 7', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
198,TV unit,Treevona Wooden TV Unit Entertainment with Storage for ...,"₹5,899","₹9,999","['Material: Acacia (Kasia)','W x H x D: 34.798 cm x 45.7 cm x 130.1 cm (1 ft 1 in x 1 ft 5 in x 4 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 4', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
199,TV unit,Crystal Furnitech Novah Engineered Wood TV Entertainmen...,"₹8,799","₹17,598","['Material: Particle Board','W x H x D: 150 cm x 120 cm x 40 cm (4 ft 11 in x 3 ft 11 in x 1 ft 3 in)','Ideal TV Size: 43 inch','Number of Drawers: 0', 'Number of Open Shelves: 5', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
200,TV unit,SPACEWOOD Engineered Wood TV Entertainment Unit,"₹6,190","₹7,591","['Material: Particle Board','W x H x D: 120 cm x 40 cm x 40 cm (3 ft 11 in x 1 ft 3 in x 1 ft 3 in)','Ideal TV Size: 49 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 2','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",FurnitureForYou
201,TV unit,Delite Kom Kai Engineered Wood TV Entertainment Unit,"₹2,399","₹4,256","['Material: Particle Board','W x H x D: 120 cm x 45 cm x 30 cm (3 ft 11 in x 1 ft 5 in x 11 in)','Ideal TV Size: 50 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
202,TV unit,Furnifry Wooden Wall Mounted TV Stand/TV Entertainment ...,"₹2,974","₹5,400","['Material: Particle Board','W x H x D: 120 cm x 80 cm x 30 cm (3 ft 11 in x 2 ft 7 in x 11 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
203,TV unit,BLUEWUD Estoye Engineered Wood TV Entertainment Unit,"₹2,603","₹3,999","['Material: Particle Board','W x H x D: 29.8 cm x 11 cm x 90.5 cm (11 in x 4 in x 2 ft 11 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 0', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
204,TV unit,THE ATTIC Claudio Mango Solid Wood TV Entertainment Uni...,"₹3,772","₹6,199","['Material: Mango Wood','W x H x D: 83 cm x 14 cm x 24 cm (2 ft 8 in x 5 in x 9 in)','Ideal TV Size: 32 inch','Number of Drawers: 2', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",FurnitureForYou
205,TV unit,Falasna Engineered Wood Wall Mount TV Entertainment Uni...,"₹1,899","₹3,165","['Material: MDF','W x H x D: 81.3 cm x 12.7 cm x 20.3 cm (2 ft 8 in x 5 in x 7 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
206,TV unit,ERAWUD Engineered Wood TV Entertainment Unit,"₹3,999","₹5,299","['Material: Plywood','W x H x D: 132 cm x 93 cm x 25 cm (4 ft 3 in x 3 ft x 9 in)','Ideal TV Size: 43 inch','Number of Drawers: 0', 'Number of Open Shelves: 9', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
207,TV unit,Nilkamal Beaumont Engineered Wood TV Entertainment Unit,"₹6,715","₹10,800","['Material: Particle Board','W x H x D: 124 cm x 121 cm x 40 cm (4 ft x 3 ft 11 in x 1 ft 3 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 7', 'Number of Closed Shelves: 2','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",FurnitureForYou
208,TV unit,Flipkart Perfect Homes Studio TV Table for Home Living ...,"₹3,671","₹6,999","['Material: Particle Board','W x H x D: 80 cm x 45 cm x 21 cm (2 ft 7 in x 1 ft 5 in x 8 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
209,TV unit,Furnifry Wooden TV Entertainment Unit with 2 Wall Shelf...,"₹2,069","₹4,999","['Material: Particle Board','W x H x D: 81 cm x 61 cm x 12.7 cm (2 ft 7 in x 2 ft x 5 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
210,TV unit,Bharat Lifestyle Spinet Engineered Wood TV Entertainmen...,"₹4,399","₹19,999","['Material: Particle Board','W x H x D: 140.2 cm x 101.6 cm x 29.97 cm (4 ft 7 in x 3 ft 4 in x 11 in)','Ideal TV Size: 75 inch','Number of Drawers: 0', 'Number of Open Shelves: 6', 'Number of Closed Shelves: 0','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Magica
211,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,"₹9,278","₹15,998","['Material: Particle Board','W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 2', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Dedeman
212,TV unit,Das Volker Engineered Wood TV Entertainment Unit,"₹2,667","₹6,999","['Material: Particle Board','W x H x D: 132 cm x 70 cm x 25 cm (4 ft 3 in x 2 ft 3 in x 9 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 6', 'Number of Closed Shelves: 6','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
213,TV unit,Allie Wood Sheesham Wood Solid Wood TV Entertainment Un...,"₹8,499","₹25,999","['Material: Sheesham Wood','W x H x D: 39.62 cm x 49.53 cm x 144.78 cm (1 ft 3 in x 1 ft 7 in x 4 ft 9 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",Mob Expert
214,TV unit,plantzy Wooden TV Entertainment Unit/Wall Set Top Box S...,"₹3,254","₹6,999","['Material: Particle Board','W x H x D: 10 cm x 5 cm x 10 cm (3 in x 1 in x 3 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",Dedeman
215,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,"₹9,278","₹15,998","['Material: Particle Board','W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 2', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
216,TV unit,THE ATTIC Solid Wood TV Entertainment Unit,"₹16,148","₹27,999","['Material: Mango Wood','W x H x D: 140 cm x 50 cm x 40 cm (4 ft 7 in x 1 ft 7 in x 1 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 9', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 2','Delivery Condition: Pre Assembled (Ready to Use)']",FurnitureForYou
217,TV unit,CARLTON LONDON Engineered Wood TV Entertainment Unit,"₹3,390","₹5,899","['Material: Particle Board','W x H x D: 85.85 cm x 42.92 cm x 37.8 cm (2 ft 9 in x 1 ft 4 in x 1 ft 2 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 5', 'Number of Closed Shelves: 0','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Rusu
218,TV unit,BLUEWUD Oliver Engineered Wood TV Entertainment Unit,"₹2,687","₹6,599","['Material: Particle Board','W x H x D: 33.5 cm x 45.5 cm x 109 cm (1 ft 1 in x 1 ft 5 in x 3 ft 6 in)','Ideal TV Size: 32 inch','Number of Drawers: 1', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 1','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
219,TV unit,Home Centre Clary Engineered Wood TV Entertainment Unit,"₹7,999","₹15,998","['Material: Plywood','W x H x D: 40 cm x 47 cm x 160 cm (1 ft 3 in x 1 ft 6 in x 5 ft 2 in)','Ideal TV Size: 50 inch','Number of Drawers: 0', 'Number of Open Shelves: 0', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",Dedeman
220,TV unit,Furnifry Wooden Wall Mounted TV Entertainment Unit/TV S...,"₹2,974","₹5,400","['Material: Particle Board','W x H x D: 120 cm x 67 cm x 13 cm (3 ft 11 in x 2 ft 2 in x 5 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
221,TV unit,Flipkart Perfect Homes Studio Wall Mounted TV Stand for...,"₹1,994","₹4,999","['Material: Particle Board','W x H x D: 20 cm x 61 cm x 81 cm (7 in x 2 ft x 2 ft 7 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
222,TV unit,ERAWUD Engineered Wood TV Entertainment Unit,"₹4,047","₹5,299","['Material: Plywood','W x H x D: 132 cm x 106 cm x 25 cm (4 ft 3 in x 3 ft 5 in x 9 in)','Ideal TV Size: 43 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
223,TV unit,BLUEWUD Primax Engineered Wood TV Entertainment Unit,"₹3,568","₹6,449","['Material: Particle Board','W x H x D: 30 cm x 97 cm x 157.5 cm (11 in x 3 ft 2 in x 5 ft 2 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 5', 'Number of Closed Shelves: 4','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
224,TV unit,BLUEWUD Estoye Engineered Wood TV Entertainment Unit,"₹2,603","₹3,999","['Material: Particle Board','W x H x D: 29.8 cm x 11 cm x 90.5 cm (11 in x 4 in x 2 ft 11 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 0', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
225,TV unit,Flipkart Perfect Homes Solid Wood TV Entertainment Unit,"₹7,649","₹10,000","['Material: Acacia (Kasia)','W x H x D: 118.11 cm x 40.64 cm x 40.64 cm (3 ft 10 in x 1 ft 3 in x 1 ft 3 in)','Ideal TV Size: 50 inch','Number of Drawers: 0', 'Number of Open Shelves: 3', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",Ikea
226,TV unit,Das Engineered Wood TV Entertainment Unit,"₹4,507","₹9,399","['Material: Particle Board','W x H x D: 132 cm x 10 cm x 30 cm (4 ft 3 in x 3 in x 11 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 9', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
227,TV unit,BLUEWUD Primax Engineered Wood TV Entertainment Unit,"₹2,974","₹6,449","['Material: Particle Board','W x H x D: 30 cm x 80 cm x 129 cm (11 in x 2 ft 7 in x 4 ft 2 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 5', 'Number of Closed Shelves: 3','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
228,TV unit,mk furniture Solid Wood TV Entertainment Unit,"₹14,869","₹39,999","['Material: Rosewood (Sheesham)','W x H x D: 175.26 cm x 45.72 cm x 40.64 cm (5 ft 9 in x 1 ft 6 in x 1 ft 3 in)','Ideal TV Size: 70 inch','Number of Drawers: 3', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",Ikea
229,TV unit,plantzy Wooden TV Entertainment Unit/Wall Set Top Box S...,"₹3,254","₹6,999","['Material: Particle Board','W x H x D: 120 cm x 67 cm x 13 cm (3 ft 11 in x 2 ft 2 in x 5 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
230,TV unit,icrush Wooden wall mounted tv unit perfect for 32 inche...,"₹1,149","₹1,998","['Material: MDF','W x H x D: 86 cm x 8 cm x 20 cm (2 ft 9 in x 3 in x 7 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 3', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
231,TV unit,Home Centre Engineered Wood TV Entertainment Unit,"₹8,999","₹13,845","['Material: Plywood','W x H x D: 45 cm x 40 cm x 180 cm (1 ft 5 in x 1 ft 3 in x 5 ft 10 in)','Ideal TV Size: 50 Inch','Number of Drawers: 0', 'Number of Open Shelves: 0', 'Number of Closed Shelves: 0','Delivery Condition: Pre Assembled (Ready to Use)']",FurnitureForYou
232,TV unit,BLUEWUD Victor Engineered Wood TV Entertainment Unit,"₹3,871","₹6,499","['Material: Particle Board','W x H x D: 40.5 cm x 40 cm x 101 cm (1 ft 3 in x 1 ft 3 in x 3 ft 3 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 3', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
233,TV unit,FURNISELAN Solid Wood TV Entertainment Unit,"₹14,939","₹25,999","['Material: Sheesham Wood','W x H x D: 149.86 cm x 55.88 cm x 50.8 cm (4 ft 11 in x 1 ft 10 in x 1 ft 8 in)','Ideal TV Size: 43 inch','Number of Drawers: 4', 'Number of Open Shelves: 0', 'Number of Closed Shelves: 2','Delivery Condition: Pre Assembled (Ready to Use)']",Mobila Casa
234,TV unit,Furnifry Wooden Wall Mounted TV Stand/TV Entertainment ...,"₹3,299","₹5,400","['Material: Particle Board','W x H x D: 120 cm x 80 cm x 30 cm (3 ft 11 in x 2 ft 7 in x 11 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
235,TV unit,Zuari by Forte Athens Engineered Wood TV Entertainment ...,"₹6,446","₹12,398","['Material: Particle Board','W x H x D: 1515 mm x 420 mm x 392 mm (4 ft 11 in x 1 ft 4 in x 1 ft 3 in)','Ideal TV Size: 65 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
236,TV unit,icrush Beautiful Wooden wall set top box stand (brown) ...,₹799,"₹1,999","['Material: MDF','W x H x D: 60 cm x 13 cm x 20 cm (1 ft 11 in x 5 in x 7 in)','Ideal TV Size: 26 inch','Number of Drawers: 0', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
237,TV unit,CuteKitchen CKET02-19 Engineered Wood TV Entertainment ...,"₹4,998","₹9,220","['Material: Particle Board','W x H x D: 120 cm x 120 cm x 25 cm (3 ft 11 in x 3 ft 11 in x 9 in)','Ideal TV Size: 50 inch','Number of Drawers: 0', 'Number of Open Shelves: 3', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
238,TV unit,ERAWUD Engineered Wood TV Entertainment Unit,"₹1,499","₹2,499","['Material: Plywood','W x H x D: 65 cm x 10 cm x 22 cm (2 ft 1 in x 3 in x 8 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 5', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
239,TV unit,Crystal Furnitech Novah Engineered Wood TV Entertainmen...,"₹8,799","₹17,598","['Material: Particle Board','W x H x D: 150 cm x 120 cm x 40 cm (4 ft 11 in x 3 ft 11 in x 1 ft 3 in)','Ideal TV Size: 43 inch','Number of Drawers: 0', 'Number of Open Shelves: 5', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Rusu
240,TV unit,Flipkart Perfect Homes Studio Wooden Wall Mounted TV St...,"₹3,325","₹5,400","['Material: Particle Board','W x H x D: 120 cm x 80 cm x 30 cm (3 ft 11 in x 2 ft 7 in x 11 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 8', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
241,TV unit,Das Volker Engineered Wood TV Entertainment Unit,"₹2,759","₹6,999","['Material: Particle Board','W x H x D: 132 cm x 70 cm x 25 cm (4 ft 3 in x 2 ft 3 in x 9 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 6', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
242,TV unit,Furnifry Wooden TV Entertainment Unit with 2 Wall Shelf...,"₹1,994","₹4,999","['Material: Particle Board','W x H x D: 81.28 cm x 60.96 cm x 12.7 cm (2 ft 7 in x 2 ft x 5 in)','Ideal TV Size: 42 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
243,TV unit,Nilkamal Beaumont Engineered Wood TV Entertainment Unit,"₹6,715","₹10,800","['Material: Particle Board','W x H x D: 124 cm x 121 cm x 40 cm (4 ft x 3 ft 11 in x 1 ft 3 in)','Ideal TV Size: 32 inch','Number of Drawers: 0', 'Number of Open Shelves: 7', 'Number of Closed Shelves: 2','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
244,TV unit,Das Zeenat Engineered Wood TV Entertainment Unit,"₹1,701","₹4,999","['Material: Particle Board','W x H x D: 135 cm x 12 cm x 22 cm (4 ft 5 in x 4 in x 8 in)','Ideal TV Size: 43 inch','Number of Drawers: 0', 'Number of Open Shelves: 3', 'Number of Closed Shelves: 3','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
245,TV unit,ERAWUD Engineered Wood TV Entertainment Unit,"₹5,099","₹9,999","['Material: Plywood','W x H x D: 170 cm x 60 cm x 30 cm (5 ft 6 in x 1 ft 11 in x 11 in)','Ideal TV Size: 43 inch','Number of Drawers: 0', 'Number of Open Shelves: 4', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
246,TV unit,DeckUp Engineered Wood TV Entertainment Unit,"₹2,599","₹5,000","['Material: Particle Board','W x H x D: 120 cm x 40 cm x 40 cm (3 ft 11 in x 1 ft 3 in x 1 ft 3 in)','Ideal TV Size: 50 inch','Number of Drawers: 0', 'Number of Open Shelves: 4', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
247,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,"₹9,278","₹15,998","['Material: Particle Board','W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 2', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Rusu
248,TV unit,Torche Bird Wooden wall mounted tv cabinet/set-top box ...,"₹1,765","₹3,000","['Material: Teak (Sagun)','W x H x D: 91.44 cm x 12.7 cm x 22.86 cm (3 ft x 5 in x 9 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
249,TV unit,ERAWUD Engineered Wood TV Entertainment Unit,"₹5,299","₹6,299","['Material: Plywood','W x H x D: 157 cm x 106 cm x 30 cm (5 ft 1 in x 3 ft 5 in x 11 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 9', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
250,TV unit,Zuari by Forte Dublin Engineered Wood TV Entertainment ...,"₹10,590","₹23,198","['Material: Particle Board','W x H x D: 1800 mm x 1820 mm x 400 mm (5 ft 10 in x 5 ft 11 in x 1 ft 3 in)','Ideal TV Size: 65 inch','Number of Drawers: 0', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 3','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
251,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,"₹9,278","₹15,998","['Material: Particle Board','W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)','Ideal TV Size: 55 inch','Number of Drawers: 2', 'Number of Open Shelves: 1', 'Number of Closed Shelves: 1','Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Magica
252,TV unit,CuteKitchen Cute Neo ET 46 Engineered Wood TV Entertain...,"₹4,914","₹11,400","['Material: Particle Board','W x H x D: 158 cm x 134 cm x 30 cm (5 ft 2 in x 4 ft 4 in x 11 in)','Ideal TV Size: 55 inch','Number of Drawers: 0', 'Number of Open Shelves: 10', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
253,TV unit,Flipkart Perfect Homes Studio Wooden Wall Mounted Float...,"₹2,213","₹4,999","['Material: Particle Board','W x H x D: 120 cm x 21 cm x 15 cm (3 ft 11 in x 8 in x 5 in)','Ideal TV Size: 39 inch','Number of Drawers: 0', 'Number of Open Shelves: 2', 'Number of Closed Shelves: 0','Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
