Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
102,Kitchen Cabinet,SWAMEE Engineered Wood Kitchen Cabinet,"₹4,698","₹9,999","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 5','W x H x D: 610 mm x 900 mm x 330 mm (2 ft x 2 ft 11 in x 1 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
104,Kitchen Cabinet,InnoFur Kinisi Storage Rack (Natural) Metal Crockery Ca...,"₹3,599","₹6,999","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 2','Number of Drawers: 1','W x H x D: 600 mm x 830 mm x 450 mm (1 ft 11 in x 2 ft 8 in x 1 ft 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
105,Kitchen Cabinet,Wood You Engineered Wood Crockery Cabinet,"₹7,409","₹14,999","['Suitable For: Storage, Dining &amp; Kitchen Furniture','Number of Shelves: 4','Number of Drawers: 1','W x H x D: 762 mm x 1803.4 mm x 203 mm (2 ft 6 in x 5 ft 11 in x 7 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
106,Kitchen Cabinet,Woodbuzz Engineered Wood Kitchen Cabinet,"₹9,999","₹12,500","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 6','W x H x D: 600 mm x 1800 mm x 550 mm (1 ft 11 in x 5 ft 10 in x 1 ft 9 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",FurnitureForYou
108,Kitchen Cabinet,Home Full Engineered Wood Kitchen Cabinet,"₹5,290","₹16,000","['Suitable For: Storage','Number of Shelves: 5','W x H x D: 60 mm x 98 mm x 35 mm (2 in x 3 in x 1 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
109,Kitchen Cabinet,TNT Fizzy 4 Tier Multi-Purpose Plastic Storage Organize...,"₹1,499","₹2,999","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 330 mm x 775 mm x 275 mm (1 ft x 2 ft 6 in x 10 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
110,Kitchen Cabinet,Home Full Kelvin Engineered Wood Kitchen Cabinet,"₹5,391","₹7,199","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 2','W x H x D: 600 mm x 970 mm x 400 mm (1 ft 11 in x 3 ft 2 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Magica
111,Kitchen Cabinet,DEMIWALL Storage Sideboard/Cabinet for LivingRoom/Hotel...,"₹15,799","₹22,571","['Suitable For: Storage','Number of Shelves: 2','W x H x D: 1447.8 mm x 762 mm x 431.8 mm (4 ft 9 in x 2 ft 6 in x 1 ft 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
112,Kitchen Cabinet,Trendy 4 Shelves Metallic Steel Sleek Multipurpose Stor...,₹764,"₹1,399","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 420 mm x 810 mm x 130 mm (1 ft 4 in x 2 ft 7 in x 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
113,Kitchen Cabinet,THE ATTIC Solid Wood Crockery Cabinet,"₹12,879","₹22,399","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 3','Number of Drawers: 1','W x H x D: 780 mm x 1180 mm x 350 mm (2 ft 6 in x 3 ft 10 in x 1 ft 1 in)','Delivery condition: Pre Assembled (Ready to Use)']",FurnitureForYou
114,Kitchen Cabinet,MEHAI Craft & Design Crockery Cabinet Solid Wood Kitche...,"₹25,999","₹35,999","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 2','W x H x D: 950 mm x 1900 mm x 500 mm (3 ft 1 in x 6 ft 2 in x 1 ft 7 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
115,Kitchen Cabinet,kraft bazaar Solid Wood Kitchen Cabinet,"₹19,999","₹39,999","['Suitable For: Storage','Number of Shelves: 2','Number of Drawers: 4','W x H x D: 1500 mm x 900 mm x 400 mm (4 ft 11 in x 2 ft 11 in x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mob Expert
116,Kitchen Cabinet,XBEY 4 Pcs ABS Plastic Multipurpose Kitchen Bathroom Wa...,₹351,₹999,"['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 16 mm x 4 mm x 14 mm','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
117,Kitchen Cabinet,Barewether Engineered Wood Kitchen Cabinet,"₹10,390","₹13,199","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 5','Number of Drawers: 1','W x H x D: 81.02 cm x 182.88 cm x 40 cm (2 ft 7 in x 6 ft x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Dedeman
118,Kitchen Cabinet,KRONIC Pack Of 6 Plastic Multiperurpose Home Kitchen Ac...,₹349,₹799,"['Suitable For: Storage','Number of Shelves: 6','Number of Drawers: 6','W x H x D: 10 mm x 8 mm x 6 mm','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
119,Kitchen Cabinet,Old Wolf Furniture Engineered Wood Kitchen Cabinet,"₹8,459","₹17,999","['Suitable For: Storage','Number of Shelves: 1','Number of Drawers: 2','W x H x D: 800 mm x 900 mm x 400 mm (2 ft 7 in x 2 ft 11 in x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
120,Kitchen Cabinet,Divine Arts Solid Sheesham Wood Chest of 6 Drawers for ...,"₹14,912","₹18,999","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 1','Number of Drawers: 6','W x H x D: 449.58 mm x 698.5 mm x 1297.94 mm (1 ft 5 in x 2 ft 3 in x 4 ft 3 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
121,Kitchen Cabinet,Mirramor 6 PC Plastic Home Bathroom Kitchen Cabinet Acc...,₹421,₹999,"['Suitable For: Storage','Number of Shelves: 6','W x H x D: 100 mm x 68 mm x 68 mm (3 in x 2 in x 2 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
122,Kitchen Cabinet,ANTHRO Engineered Wood Kitchen Cabinet,"₹4,692","₹9,999","['Suitable For: Storage, Dining &amp; Kitchen Furniture','Number of Shelves: 4','Number of Drawers: 1','W x H x D: 610 mm x 910 mm x 330 mm (2 ft x 2 ft 11 in x 1 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
123,Kitchen Cabinet,Crystal Furnitech Claus Engineered Wood Kitchen Cabinet,"₹2,420","₹3,000","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 4','W x H x D: 69.8 cm x 36.5 cm x 15.7 cm (2 ft 3 in x 1 ft 2 in x 6 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
125,Kitchen Cabinet,SANAMSTORE White Plastic Multi Storage Kitchen Cabinet ...,"₹1,419","₹1,999","['Suitable For: Storage','Number of Shelves: 6','Number of Drawers: 1','W x H x D: 300 mm x 470 mm x 110 mm (11 in x 1 ft 6 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",FurnitureForYou
126,Kitchen Cabinet,Trendy Lexi 6 Tier (Brown) Multi-Purpose Storage Organi...,"₹2,294","₹4,999","['Suitable For: Storage','Number of Shelves: 6','Number of Drawers: 6','W x H x D: 29 mm x 116 mm x 49 mm (1 in x 4 in x 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
128,Kitchen Cabinet,Woodbuzz Engineered Wood Kitchen Cabinet,"₹9,999","₹12,500","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 6','W x H x D: 600 mm x 1800 mm x 550 mm (1 ft 11 in x 5 ft 10 in x 1 ft 9 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
130,Kitchen Cabinet,Evona Plastic Kitchen Cabinet,₹399,₹899,"['Suitable For: Storage','Number of Shelves: 5','W x H x D: 250 mm x 115 mm x 117 mm (9 in x 4 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
132,Kitchen Cabinet,Ebee Plastic Kitchen Cabinet,₹645,"₹1,099","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 4','W x H x D: 540 mm x 1000 mm x 120 mm (1 ft 9 in x 3 ft 3 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
133,Kitchen Cabinet,XBEY PACK OF 4 Plastic Kitchen Cabinet Corner Wall Shel...,₹345,"₹1,299","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 16 mm x 4 mm x 14 mm','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
134,Kitchen Cabinet,SWAMEE Engineered Wood Kitchen Cabinet,"₹4,699","₹9,999","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 4','Number of Drawers: 1','W x H x D: 610 mm x 900 mm x 330 mm (2 ft x 2 ft 11 in x 1 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
136,Kitchen Cabinet,Patelraj Metal Kitchen Cabinet,₹674,"₹1,099","['Suitable For: Storage','Number of Shelves: 4','W x H x D: 1220 mm x 1524 mm x 660 mm (4 ft x 5 ft x 2 ft 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
137,Kitchen Cabinet,Flipkart Perfect Homes Engineered Wood Crockery Cabinet,"₹15,992","₹32,600","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 9','Number of Drawers: 1','W x H x D: 800 mm x 1900 mm x 400 mm (2 ft 7 in x 6 ft 2 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Rusu
139,Kitchen Cabinet,Old Wolf Furniture Engineered Wood Kitchen Cabinet,"₹7,499","₹14,999","['Suitable For: Storage','Number of Shelves: 5','W x H x D: 400 mm x 1830 mm x 390 mm (1 ft 3 in x 6 ft x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Rusu
140,Kitchen Cabinet,TNT The Next Trend 2 Shelves Metallic Steel Sleek Multi...,₹552,₹899,"['Suitable For: Storage','Number of Shelves: 2','Number of Drawers: 2','W x H x D: 420 mm x 330 mm x 130 mm (1 ft 4 in x 1 ft x 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
141,Kitchen Cabinet,TNT Lexi 4 Tier (Brown) Multi-Purpose Storage Organizer...,"₹1,439","₹2,999","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 290 mm x 750 mm x 490 mm (11 in x 2 ft 5 in x 1 ft 7 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
142,Kitchen Cabinet,Kurtzy Metal Kitchen Cabinet,"₹2,599","₹2,859","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 4','W x H x D: 30 cm x 46 cm x 11 cm (11 in x 1 ft 6 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
144,Kitchen Cabinet,RSPOL Engineered Wood Kitchen Cabinet,"₹4,099","₹5,999","['Suitable For: Storage, Dining &amp; Kitchen Furniture','Number of Shelves: 1','Number of Drawers: 3','W x H x D: 43 mm x 61 mm x 35.5 mm (1 in x 2 in x 1 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Rusu
146,Kitchen Cabinet,HANGERILLA Plastic Kitchen Cabinet,₹582,"₹1,499","['Suitable For: Storage','Number of Shelves: 2','W x H x D: 540 mm x 100 mm x 100 mm (1 ft 9 in x 3 in x 3 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
147,Kitchen Cabinet,DEMIWALL Storage Sideboard/Cabinet for LivingRoom/Hotel...,"₹15,799","₹22,571","['Suitable For: Storage','Number of Shelves: 2','W x H x D: 1447.8 mm x 762 mm x 431.8 mm (4 ft 9 in x 2 ft 6 in x 1 ft 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
148,Kitchen Cabinet,Barewether James Engineered Wood Kitchen Cabinet,"₹6,490","₹7,499","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 2','Number of Drawers: 2','W x H x D: 86.1 cm x 78.99 cm x 38.1 cm (2 ft 9 in x 2 ft 7 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Magica
149,Kitchen Cabinet,Wishbone Plastic Kitchen Cabinet,₹353,₹699,"['Suitable For: Storage','Number of Shelves: 4','W x H x D: 150 mm x 120 mm x 70 mm (5 in x 4 in x 2 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
152,Kitchen Cabinet,URBAN CHOICE Plastic Kitchen Cabinet,"₹1,729","₹1,999","['Suitable For: Storage','Number of Shelves: 4','W x H x D: 310 mm x 500 mm x 110 mm (1 ft x 1 ft 7 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
153,Kitchen Cabinet,Kurtzy Extendable Under Sink Tawa Rack Shelf Storage Or...,"₹1,299","₹2,209","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 2','W x H x D: 70 cm x 38 cm x 29 cm (2 ft 3 in x 1 ft 2 in x 11 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
154,Kitchen Cabinet,SLIMSHINE Metal Kitchen Cabinet,"₹1,665","₹2,499","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 4','W x H x D: 600 mm x 250 mm x 120 mm (1 ft 11 in x 9 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
155,Kitchen Cabinet,kraft bazaar Solid Wood Kitchen Cabinet,"₹19,999","₹39,999","['Suitable For: Storage','Number of Shelves: 2','Number of Drawers: 4','W x H x D: 1500 mm x 900 mm x 400 mm (4 ft 11 in x 2 ft 11 in x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
156,Kitchen Cabinet,TNT Lexi 5 Tier (Brown) Multi-Purpose Storage Organizer...,"₹1,799","₹3,999","['Suitable For: Storage','Number of Shelves: 5','Number of Drawers: 5','W x H x D: 29 mm x 95 mm x 49 mm (1 in x 3 in x 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
157,Kitchen Cabinet,Ebee Engineered Wood Kitchen Cabinet,"₹1,299","₹1,999","['Suitable For: Storage','Number of Shelves: 4','W x H x D: 660 mm x 660 mm x 125 mm (2 ft 1 in x 2 ft 1 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
158,Kitchen Cabinet,Qrex Pack Of 4 Pcs ABS Plastic Multiperurpose Home Kitc...,₹285,₹699,"['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 16 mm x 4 mm x 14 mm','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
161,Kitchen Cabinet,TNT The Next Trend Daisy 4 Tier Multi-Purpose Storage O...,"₹1,799","₹3,599","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 540 mm x 1080 mm x 880 mm (1 ft 9 in x 3 ft 6 in x 2 ft 10 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
162,Kitchen Cabinet,THE ATTIC Solid Wood Crockery Cabinet,"₹15,639","₹21,799","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 5','W x H x D: 600 mm x 1800 mm x 400 mm (1 ft 11 in x 5 ft 10 in x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
164,Kitchen Cabinet,Das Gracye Engineered Wood Kitchen Cabinet,"₹1,799","₹3,999","['Suitable For: Storage','Number of Shelves: 8','W x H x D: 700 mm x 800 mm x 120 mm (2 ft 3 in x 2 ft 7 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
165,Kitchen Cabinet,FURIONE Metal Kitchen Cabinet,₹599,"₹1,099","['Suitable For: Storage, Dining &amp; Kitchen Furniture','Number of Shelves: 2','Number of Drawers: 1','W x H x D: 570 mm x 480 mm x 300 mm (1 ft 10 in x 1 ft 6 in x 11 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
167,Kitchen Cabinet,Crystal Furnitech Eadric Engineered Wood Kitchen Cabine...,"₹11,390","₹14,846","['Suitable For: Storage','Number of Shelves: 7','W x H x D: 1200 mm x 1380 mm x 400 mm (3 ft 11 in x 4 ft 6 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
168,Kitchen Cabinet,dbeautify Metal Kitchen Cabinet,₹739,"₹1,699","['Suitable For: Storage, Dining &amp; Kitchen Furniture','Number of Shelves: 3','Number of Drawers: 3','W x H x D: 620 mm x 470 mm x 300 mm (2 ft x 1 ft 6 in x 11 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
169,Kitchen Cabinet,HEYMAK Plastic Rectangular Multipurpose Wall Shelves wi...,₹249,₹499,"['Suitable For: Storage','Number of Shelves: 2','Number of Drawers: 2','W x H x D: 16 mm x 4 mm x 14 mm','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
170,Kitchen Cabinet,KRIJEN Viva Metal Kitchen Cabinet,"₹6,791","₹14,000","['Suitable For: Storage, Dining &amp; Kitchen Furniture','Number of Shelves: 5','W x H x D: 80 mm x 165 mm x 36 mm (3 in x 6 in x 1 in)','Delivery condition: Pre Assembled (Ready to Use)']",FurnitureForYou
172,Kitchen Cabinet,Woodbuzz Engineered Wood Kitchen Cabinet,"₹7,608","₹18,124","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 1','W x H x D: 600 mm x 900 mm x 450 mm (1 ft 11 in x 2 ft 11 in x 1 ft 5 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
173,Kitchen Cabinet,Ebee Plastic Kitchen Cabinet,₹499,₹899,"['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 2','W x H x D: 542 mm x 413 mm x 124 mm (1 ft 9 in x 1 ft 4 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
174,Kitchen Cabinet,Patelraj Wall Mounted Kitchen Stand 30*30 inch Metal Ki...,"₹1,804","₹3,999","['Suitable For: Storage','Number of Shelves: 4','W x H x D: 76.2 mm x 76.2 mm x 25.4 mm (3 in x 3 in x 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
176,Kitchen Cabinet,KRONIC Pack Of 8 Multipurpose Self-Adhesive Plastic Kit...,₹479,₹899,"['Suitable For: Storage','Number of Shelves: 8','Number of Drawers: 8','W x H x D: 10 mm x 3.93 mm x 10.3 mm','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
178,Kitchen Cabinet,TNT Lexi 3 Tier (Brown) Multi-Purpose Storage Organizer...,"₹1,079","₹2,499","['Suitable For: Storage','Number of Shelves: 3','Number of Drawers: 3','W x H x D: 29 mm x 54 mm x 49 mm (1 in x 2 in x 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
179,Kitchen Cabinet,Old Wolf Furniture Engineered Wood Kitchen Cabinet,"₹7,499","₹14,999","['Suitable For: Storage','Number of Shelves: 5','W x H x D: 400 mm x 1830 mm x 390 mm (1 ft 3 in x 6 ft x 1 ft 3 in)','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
180,Kitchen Cabinet,InnoFur Kinisi Storage Rack (Brown) Metal Kitchen Cabin...,"₹3,999","₹6,999","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 2','Number of Drawers: 1','W x H x D: 600 mm x 830 mm x 450 mm (1 ft 11 in x 2 ft 8 in x 1 ft 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
181,Kitchen Cabinet,choyal Sheesham Wood Wooden Kitchen Cabinet With 4 Shel...,"₹23,999","₹34,499","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 3','W x H x D: 1450 mm x 750 mm x 400 mm (4 ft 9 in x 2 ft 5 in x 1 ft 3 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
182,Kitchen Cabinet,URBAN CHOICE Plastic Kitchen Cabinet,"₹1,729","₹3,999","['Suitable For: Storage','Number of Shelves: 4','W x H x D: 310 mm x 500 mm x 110 mm (1 ft x 1 ft 7 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
184,Kitchen Cabinet,Captiver Daniel Engineered Wood Wall Hanging Multi Stor...,"₹2,759","₹5,499","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 3','W x H x D: 614 mm x 920 mm x 217 mm (2 ft x 3 ft x 8 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
186,Kitchen Cabinet,Woodbuzz Ck_KC_329 Turmeric spice Crockery Engineered W...,"₹22,999","₹41,200","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 6','Number of Drawers: 3','W x H x D: 1200 mm x 1800 mm x 400 mm (3 ft 11 in x 5 ft 10 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
188,Kitchen Cabinet,KRONIC Pack Of 4 Multipurpose Plastic Wall Holder Bathr...,₹320,₹499,"['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 20 mm x 7.5 mm x 16 mm','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
189,Kitchen Cabinet,PRAPTI Engineered Wood Kitchen Cabinet,"₹4,691","₹9,999","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 4','Number of Drawers: 1','W x H x D: 610 mm x 910 mm x 330 mm (2 ft x 2 ft 11 in x 1 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
190,Kitchen Cabinet,TRIVYOM Adjustable and Fordable Multi Storage Rack Meta...,"₹4,299","₹4,999","['Suitable For: Storage','Number of Shelves: 3','Number of Drawers: 3','W x H x D: 80 mm x 90 mm x 120 mm (3 in x 3 in x 4 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
191,Kitchen Cabinet,DEMIWALL Storage Sideboard/Cabinet for LivingRoom/Hotel...,"₹15,799","₹22,571","['Suitable For: Storage','Number of Shelves: 2','W x H x D: 1447.8 mm x 762 mm x 431.8 mm (4 ft 9 in x 2 ft 6 in x 1 ft 5 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
192,Kitchen Cabinet,Woodbuzz Engineered Wood Crockery Cabinet,"₹22,999","₹41,200","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 6','Number of Drawers: 3','W x H x D: 1200 mm x 1800 mm x 400 mm (3 ft 11 in x 5 ft 10 in x 1 ft 3 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Rusu
194,Kitchen Cabinet,Balaji Wooden Kitchen Solid Wood Crockery Cabinet,"₹36,548","₹58,950","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 2','W x H x D: 1190 mm x 1960 mm x 460 mm (3 ft 10 in x 6 ft 5 in x 1 ft 6 in)','Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
196,Kitchen Cabinet,SANAMSTORE Saffire White Plastic Kitchen Cabinet Plasti...,"₹1,419","₹1,999","['Suitable For: Storage','Number of Shelves: 6','Number of Drawers: 1','W x H x D: 300 mm x 470 mm x 110 mm (11 in x 1 ft 6 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
198,Kitchen Cabinet,Trendy Lexi 4 Tier (Brown) Multi-Purpose Storage Organi...,"₹1,614","₹2,999","['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 29 mm x 75 mm x 49 mm (1 in x 2 in x 1 in)','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
200,Kitchen Cabinet,DAITORY Plastic Kitchen Cabinet,₹499,₹999,"['Suitable For: Storage','Number of Shelves: 8','W x H x D: 25 mm x 11 mm x 7 mm','Delivery condition: Pre Assembled (Ready to Use)']",FurnitureForYou
201,Kitchen Cabinet,KRONIC Pack of 6 Plastic Kitchen Hanging Shelf Storage ...,₹290,₹499,"['Suitable For: Storage','Number of Shelves: 6','Number of Drawers: 6','W x H x D: 10 mm x 6.7 mm x 22 mm','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
202,Kitchen Cabinet,THE ATTIC Solid Wood Kitchen Cabinet,"₹15,639","₹24,599","['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 5','W x H x D: 550 mm x 1800 mm x 350 mm (1 ft 9 in x 5 ft 10 in x 1 ft 1 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Rusu
204,Kitchen Cabinet,SWAMEERA Engineered Wood Kitchen Cabinet,"₹4,699","₹9,999","['Suitable For: Dining &amp; Kitchen Furniture, Storage','Number of Shelves: 5','W x H x D: 610 mm x 910 mm x 330 mm (2 ft x 2 ft 11 in x 1 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
205,Kitchen Cabinet,KRONIC pAck of 8 Multiperurpose Plastic Home and Kitche...,₹499,₹799,"['Suitable For: Storage','Number of Shelves: 8','Number of Drawers: 8','W x H x D: 20 mm x 7.5 mm x 16 mm','Delivery condition: Pre Assembled (Ready to Use)']",Jysk
206,Kitchen Cabinet,DAITORY ABS Corner Triangular Wall Shelves Bathroom She...,₹329,₹999,"['Suitable For: Storage','Number of Shelves: 4','Number of Drawers: 4','W x H x D: 240 mm x 110 mm x 70 mm (9 in x 4 in x 2 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
209,Kitchen Cabinet,Qrex Pack Of 3 ABS Plastic Multiperurpose Home Kitchen ...,₹289,₹799,"['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 3','Number of Drawers: 3','W x H x D: 16 mm x 4 mm x 14 mm','Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
210,Kitchen Cabinet,GOPINATH AUTOLINK 4 in 1 jar 2.5L Plastic Kitchen Food ...,₹322,₹799,"['Suitable For: Dining &amp; Kitchen Furniture','Number of Shelves: 1','Number of Drawers: 1','W x H x D: 12 mm x 10 mm x 9 mm','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
