Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
95,Dining Table,TRUE FURNITURE Sheesham Wood 4 Seater Dining Table Set ...,1287,2475,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 88.09 cm x 72.2 cm x 89.09 cm (2 ft 10 in x 2 ft 4 in x 2 ft 11 in)', 'Seating Capacity: 4 Seater']",Mobila Casa
96,Dining Table,@Home by nilkamal Fern Solid Wood 4 Seater Dining Set,1980,5775,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 120 cm x 74.5 cm x 75 cm (3 ft 11 in x 2 ft 5 in x 2 ft 5 in)', 'Seating Capacity: 4 Seater', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
97,Dining Table,Modway Solid Wood 4 Seater Dining Set,1155,2062,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 114 cm x 76 cm x 76 cm (3 ft 8 in x 2 ft 5 in x 2 ft 5 in)', 'Seating Capacity: 4 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
98,Dining Table,IKEA Tropical Metal 4 Seater Dining Set,1023,1649,"['Table Top Material: Engineered Wood', 'Chair Frame: Metal, Plastic', 'Table (W x H x D): 125 cm x 74 cm x 75 cm (4 ft 1 in x 2 ft 5 in x 2 ft 5 in)', 'Seating Capacity: 4 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
99,Dining Table,Modway Solid Wood 6 Seater Dining Set,165,206,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 90.1 cm x 76 cm x 88.7 cm (2 ft 11 in x 2 ft 5 in x 2 ft 10 in)', 'Seating Capacity: 6 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
100,Dining Table,Aaram By Zebrs Dining Table With 4 Chairs For Dining Ro...,243,495,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 99.06 cm x 76.2 cm x 99.06 cm (3 ft 3 in x 2 ft 6 in x 3 ft 3 in)', 'Seating Capacity: 4 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
102,Dining Table,Worldwood Iron Frame Sheesham Wood Top Dining Table wit...,619,2145,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 60 cm x 72 cm x 115 cm (1 ft 11 in x 2 ft 4 in x 3 ft 9 in)', 'Seating Capacity: 4 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
105,Dining Table,Allie Wood Sheesham Solid Wood 6 Seater Dining Set,981,1649,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 144.78 cm x 76.2 cm x 88.9 cm (4 ft 9 in x 2 ft 6 in x 2 ft 10 in)', 'Seating Capacity: 6 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
107,Dining Table,Suncrown Furniture Sheesham Solid Wood 4 Seater Dining ...,1584,3300,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 114 cm x 76 cm x 76 cm (3 ft 8 in x 2 ft 5 in x 2 ft 5 in)', 'Seating Capacity: 4 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
108,Dining Table,Kendalwood Furniture Solid Wood 6 Seater Dining Set,1485,3300,"['Table Top Material: Solid Wood', 'Chair Frame: Solid Wood', 'Table (W x H x D): 147 cm x 76 cm x 91 cm (4 ft 9 in x 2 ft 5 in x 2 ft 11 in)', 'Seating Capacity: 6 Seater', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
