Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
689,Recliner,FURNY Carson Leatherette Manual Recliner,21405,65822,"['Material: Leatherette', 'Reclining Positions: 1', 'Filling Material: Foam', 'W x H x D: 96.52 cm x 104.14 cm x 93.98 cm (3 ft 1 in x 3 ft 4 in x 3 ft 1 in)', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
690,Recliner,Recliners India Leatherette Manual Swivel & Rocker Recl...,25286,39133,"['Material: Leatherette', 'Reclining Positions: 3', 'Filling Material: Foam, Polyfill', 'W x H x D: 79 cm x 101 cm x 79 cm (2 ft 7 in x 3 ft 3 in x 2 ft 7 in)', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
697,Recliner,FURNY Carson Fabric Manual Recliner,21405,31512,"['Material: Fabric', 'Reclining Positions: 2', 'Filling Material: Foam', 'W x H x D: 73.66 cm x 49.18 cm x 93.98 cm (2 ft 4 in x 1 ft 7 in x 3 ft 1 in)', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
701,Recliner,FURNY Elisse Fabric Manual Recliner,21405,28294,"['Material: Fabric', 'Reclining Positions: 2', 'Filling Material: Foam', 'W x H x D: 91.44 cm x 107.95 cm x 91.44 cm (3 ft x 3 ft 6 in x 3 ft)', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",FurnitureForYou
705,Recliner,Amey Leatherette Manual Recliner,32109,39133,"['Material: Leatherette', 'Reclining Positions: 1', 'Filling Material: Foam, Polyfill', 'W x H x D: 87 cm x 104.1 cm x 99 cm (2 ft 10 in x 3 ft 4 in x 3 ft 2 in)', 'Delivery Condition: Pre Assembled (Ready to Use)']",Casa Rusu
706,Recliner,Amey Leatherette Manual Recliner,32109,39133,"['Material: Leatherette', 'Reclining Positions: 1', 'Filling Material: Foam, Polyfill', 'W x H x D: 102 cm x 104 cm x 99 cm (3 ft 4 in x 3 ft 4 in x 3 ft 2 in)', 'Delivery Condition: Pre Assembled (Ready to Use)']",FurnitureForYou
708,Recliner,Amey Leatherette Manual Recliners Recliner,30604,39133,"['Material: Leatherette', 'Reclining Positions: 2', 'Filling Material: Foam', 'W x H x D: 81 cm x 97 cm x 84 cm (2 ft 7 in x 3 ft 2 in x 2 ft 9 in)', 'Delivery Condition: Pre Assembled (Ready to Use)']",Mob Expert
709,Recliner,Amey Leatherette Manual Recliner,29099,35119,"['Material: Leatherette', 'Reclining Positions: 1', 'Filling Material: Foam, Polyfill', 'W x H x D: 91.4 cm x 102 cm x 96.5 cm (2 ft 11 in x 3 ft 4 in x 3 ft 1 in)', 'Delivery Condition: Pre Assembled (Ready to Use)']",Casa Magica
710,Recliner,Amey Leatherette Manual Recliners Recliner,28095,30102,"['Material: Leatherette', 'Reclining Positions: 2', 'Filling Material: Foam, Fiber', 'W x H x D: 81 cm x 97 cm x 84 cm (2 ft 7 in x 3 ft 2 in x 2 ft 9 in)', 'Delivery Condition: Pre Assembled (Ready to Use)']",Jysk
713,Recliner,Amey Leather Manual Recliner,110374,147500,"['Material: Leather', 'Reclining Positions: 1', 'Filling Material: Foam', 'W x H x D: 259 cm x 96.5 cm x 259 cm (8 ft 5 in x 3 ft 1 in x 8 ft 5 in)', 'Delivery Condition: Pre Assembled (Ready to Use)']",Casa Rusu
714,Recliner,LEZINO Leatherette Manual Recliner,21573,35119,"['Material: Leatherette', 'Reclining Positions: 3', 'Filling Material: Foam, Pocket Springs, Polyfill', 'W x H x D: 92 cm x 68 cm x 98 cm (3 ft x 2 ft 2 in x 3 ft 2 in)', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
718,Recliner,reclinex Leatherette Manual Recliner,16556,21071,"['Material: Leatherette', 'Reclining Positions: 3', 'Filling Material: Pocket Springs, Polyfill, Foam', 'W x H x D: 90 cm x 94 cm x 76.5 cm (2 ft 11 in x 3 ft 1 in x 2 ft 6 in)', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
