Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
53,Bar,"Timberly Wall Mounted Wine Rack, Bar Cabinet with Glass...",651,866,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 965 mm x 635 mm x 127 mm (3 ft 1 in x 2 ft 1 in x 5 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
54,Bar,Timberly Bar Cabinet | Wine Rack with 5 Bottle Stacking...,1076,3184,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 191 mm x 152 mm x 610 mm (7 in x 5 in x 2 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Rusu
55,Bar,Flipkart Perfect Homes PureWood Sheesham Bar Cabinet,1669,1897,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 62.5 cm x 72.5 cm x 62.5 cm (2 ft x 2 ft 4 in x 2 ft)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Rusu
56,Bar,Timberly Sheesham Wood Hut Shape Design Bar Cabinet wit...,700,1216,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 710 mm x 760 mm x 300 mm (2 ft 3 in x 2 ft 5 in x 11 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
58,Bar,LKBS ART Solid Wood Bar Cabinet,148,247,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 600 mm x 650 mm x 120 mm (1 ft 11 in x 2 ft 1 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Casa Magica
59,Bar,Flipkart Perfect Homes Sheesham Wood Solid Wood Bar Cab...,1162,1848,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 90 cm x 106.7 cm x 50.8 cm (2 ft 11 in x 3 ft 6 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
60,Bar,"Timberly ar Cabinet | Wine Rack, Wall Hanging Mini Bar,...",884,1402,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 139.7 mm x 419.1 mm x 533.4 mm (5 in x 1 ft 4 in x 1 ft 9 in)','Delivery condition: Pre Assembled (Ready to Use)']",Ikea
61,Bar,Ognija Solid Wood Bar Cabinet,153,268,"['Material: Solid Wood', 'Door Included: No', 'W x H x D: 700 mm x 700 mm x 120 mm (2 ft 3 in x 2 ft 3 in x 4 in)','Delivery condition: Pre Assembled (Ready to Use)']",Mobila Casa
62,Bar,ROYAL FINISH Nivora Solid Wood Bar Cabinet,871,1980,"['Material: Solid Wood', 'Door Included: Yes', 'W x H x D: 410 mm x 1010 mm x 530 mm (1 ft 4 in x 3 ft 3 in x 1 ft 8 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
63,Bar,SPEEDX Metal Bar Cabinet,133,569,"['Material: Metal', 'Door Included: Yes', 'W x H x D: 1219 mm x 610 mm x 914 mm (3 ft 11 in x 2 ft x 2 ft 11 in)','Delivery condition: Pre Assembled (Ready to Use)']",Dedeman
