Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
239,TV unit,Crystal Furnitech Novah Engineered Wood TV Entertainmen...,8829,17658,"['Material: Particle Board', 'W x H x D: 150 cm x 120 cm x 40 cm (4 ft 11 in x 3 ft 11 in x 1 ft 3 in)', 'Ideal TV Size: 43 inch', 'Number of Drawers: 0, Number of Open Shelves: 5, Number of Closed Shelves: 1', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
240,TV unit,Flipkart Perfect Homes Studio Wooden Wall Mounted TV St...,3336,5418,"['Material: Particle Board', 'W x H x D: 120 cm x 80 cm x 30 cm (3 ft 11 in x 2 ft 7 in x 11 in)', 'Ideal TV Size: 42 inch', 'Number of Drawers: 0, Number of Open Shelves: 8, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
241,TV unit,Das Volker Engineered Wood TV Entertainment Unit,2768,7023,"['Material: Particle Board', 'W x H x D: 132 cm x 70 cm x 25 cm (4 ft 3 in x 2 ft 3 in x 9 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 0, Number of Open Shelves: 6, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
242,TV unit,Furnifry Wooden TV Entertainment Unit with 2 Wall Shelf...,2001,5016,"['Material: Particle Board', 'W x H x D: 81.28 cm x 60.96 cm x 12.7 cm (2 ft 7 in x 2 ft x 5 in)', 'Ideal TV Size: 42 inch', 'Number of Drawers: 0, Number of Open Shelves: 10, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
243,TV unit,Nilkamal Beaumont Engineered Wood TV Entertainment Unit,6738,10837,"['Material: Particle Board', 'W x H x D: 124 cm x 121 cm x 40 cm (4 ft x 3 ft 11 in x 1 ft 3 in)', 'Ideal TV Size: 32 inch', 'Number of Drawers: 0, Number of Open Shelves: 7, Number of Closed Shelves: 2', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
244,TV unit,Das Zeenat Engineered Wood TV Entertainment Unit,1707,5016,"['Material: Particle Board', 'W x H x D: 135 cm x 12 cm x 22 cm (4 ft 5 in x 4 in x 8 in)', 'Ideal TV Size: 43 inch', 'Number of Drawers: 0, Number of Open Shelves: 3, Number of Closed Shelves: 3', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
246,TV unit,DeckUp Engineered Wood TV Entertainment Unit,2608,5017,"['Material: Particle Board', 'W x H x D: 120 cm x 40 cm x 40 cm (3 ft 11 in x 1 ft 3 in x 1 ft 3 in)', 'Ideal TV Size: 50 inch', 'Number of Drawers: 0, Number of Open Shelves: 4, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
247,TV unit,Zuari by Forte Cyprus Engineered Wood TV Entertainment ...,9310,16052,"['Material: Particle Board', 'W x H x D: 1515 mm x 600 mm x 406 mm (4 ft 11 in x 1 ft 11 in x 1 ft 3 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 2, Number of Open Shelves: 1, Number of Closed Shelves: 1', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Dedeman
248,TV unit,Torche Bird Wooden wall mounted tv cabinet/set-top box ...,1771,3010,"['Material: Teak (Sagun)', 'W x H x D: 91.44 cm x 12.7 cm x 22.86 cm (3 ft x 5 in x 9 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 0, Number of Open Shelves: 1, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
249,TV unit,ERAWUD Engineered Wood TV Entertainment Unit,5317,6320,"['Material: Plywood', 'W x H x D: 157 cm x 106 cm x 30 cm (5 ft 1 in x 3 ft 5 in x 11 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 0, Number of Open Shelves: 9, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
250,TV unit,Zuari by Forte Dublin Engineered Wood TV Entertainment ...,10626,23277,"['Material: Particle Board', 'W x H x D: 1800 mm x 1820 mm x 400 mm (5 ft 10 in x 5 ft 11 in x 1 ft 3 in)', 'Ideal TV Size: 65 inch', 'Number of Drawers: 0, Number of Open Shelves: 1, Number of Closed Shelves: 3', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
252,TV unit,CuteKitchen Cute Neo ET 46 Engineered Wood TV Entertain...,4931,11439,"['Material: Particle Board', 'W x H x D: 158 cm x 134 cm x 30 cm (5 ft 2 in x 4 ft 4 in x 11 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 0, Number of Open Shelves: 10, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
253,TV unit,Flipkart Perfect Homes Studio Wooden Wall Mounted Float...,2221,5016,"['Material: Particle Board', 'W x H x D: 120 cm x 21 cm x 15 cm (3 ft 11 in x 8 in x 5 in)', 'Ideal TV Size: 39 inch', 'Number of Drawers: 0, Number of Open Shelves: 2, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
254,TV unit,ANIKAA Tyron Engineered Wood TV Entertainment Unit,4615,9030,"['Material: Particle Board', 'W x H x D: 130 cm x 122 cm x 25 cm (4 ft 3 in x 4 ft x 9 in)', 'Ideal TV Size: 42 inch', 'Number of Drawers: 0, Number of Open Shelves: 5, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
256,TV unit,WOODNESS Engineered Wood TV Entertainment Unit,15518,33955,"['Material: Particle Board', 'W x H x D: 150 cm x 130 cm x 40 cm (4 ft 11 in x 4 ft 3 in x 1 ft 3 in)', 'Ideal TV Size: 49 inch', 'Number of Drawers: 0, Number of Open Shelves: 8, Number of Closed Shelves: 4', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
258,TV unit,Furnifry TV Unit For Living Room/Engineered Wood Entert...,2558,8026,"['Material: PP', 'W x H x D: 20 cm x 67 cm x 80 cm (7 in x 2 ft 2 in x 2 ft 7 in)', 'Ideal TV Size: 42 inch', 'Number of Drawers: 0, Number of Open Shelves: 8, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
260,TV unit,House of Pataudi Amira Solid Wood TV Entertainment Unit,11615,15050,"['Material: Rosewood (Sheesham)', 'W x H x D: 143.2 cm x 45.7 cm x 39.6 cm (4 ft 8 in x 1 ft 5 in x 1 ft 3 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 3, Number of Open Shelves: 2, Number of Closed Shelves: 2', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
261,TV unit,Flipkart Perfect Homes Studio Wooden Wall Mounted Float...,1810,4013,"['Material: Particle Board', 'W x H x D: 90 cm x 8 cm x 11 cm (2 ft 11 in x 3 in x 4 in)', 'Ideal TV Size: 39 inch', 'Number of Drawers: 0, Number of Open Shelves: 2, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
262,TV unit,Craft Creations Engineered Wood TV Entertainment Unit,3432,4565,"['Material: Particle Board', 'W x H x D: 122 cm x 79.5 cm x 30 cm (4 ft x 2 ft 7 in x 11 in)', 'Ideal TV Size: 50 inch', 'Number of Drawers: 0, Number of Open Shelves: 4, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
264,TV unit,REDWUD Tainy Engineered Wood TV Entertainment Unit,1568,6019,"['Material: Particle Board', 'W x H x D: 130 cm x 15 cm x 23 cm (4 ft 3 in x 5 in x 9 in)', 'Ideal TV Size: 50 inch', 'Number of Drawers: 0, Number of Open Shelves: 7, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
265,TV unit,BLUEWUD Aero Engineered Wood TV Entertainment Unit,1685,2507,"['Material: Particle Board', 'W x H x D: 30 cm x 11 cm x 120 cm (11 in x 4 in x 3 ft 11 in)', 'Ideal TV Size: 43 inch', 'Number of Drawers: 0, Number of Open Shelves: 1, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
266,TV unit,wooden cave wall mount tv stand 32 inch tv Engineered W...,682,1504,"['Material: MDF', 'W x H x D: 51 cm x 22 cm x 21 cm (1 ft 8 in x 8 in x 8 in)', 'Ideal TV Size: 43 inch', 'Number of Drawers: 0, Number of Open Shelves: 1, Number of Closed Shelves: 3', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
267,TV unit,Home Centre Engineered Wood TV Entertainment Unit,9030,13892,"['Material: Plywood', 'W x H x D: 45 cm x 40 cm x 180 cm (1 ft 5 in x 1 ft 3 in x 5 ft 10 in)', 'Ideal TV Size: 50 Inch', 'Number of Drawers: 0, Number of Open Shelves: 0, Number of Closed Shelves: 0', 'Delivery Condition: Pre Assembled (Ready to Use)']",FurnitureForYou
268,TV unit,icrush Wooden tv unit perfect for 32 inches LED TV Engi...,1203,2006,"['Material: MDF', 'W x H x D: 86 cm x 8 cm x 20 cm (2 ft 9 in x 3 in x 7 in)', 'Ideal TV Size: 32 inch', 'Number of Drawers: 0, Number of Open Shelves: 3, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
269,TV unit,FURINNO Solid Wood TV Entertainment Unit,15050,26087,"['Material: Rosewood (Sheesham)', 'W x H x D: 40.64 cm x 60.96 cm x 180.34 cm (1 ft 3 in x 2 ft x 5 ft 11 in)', 'Ideal TV Size: 55 inch', 'Number of Drawers: 4, Number of Open Shelves: 3, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
270,TV unit,Barewether Engineered Wood TV Entertainment Unit,4004,6019,"['Material: Particle Board', 'W x H x D: 65.02 cm x 45.08 cm x 35.05 cm (2 ft 1 in x 1 ft 5 in x 1 ft 1 in)', 'Ideal TV Size: 26 inch', 'Number of Drawers: 0, Number of Open Shelves: 3, Number of Closed Shelves: 0', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
273,TV unit,BLUEWUD Victor Engineered Wood TV Entertainment Unit,3884,6521,"['Material: Particle Board', 'W x H x D: 40.5 cm x 40 cm x 101 cm (1 ft 3 in x 1 ft 3 in x 3 ft 3 in)', 'Ideal TV Size: 49 inch', 'Number of Drawers: 0, Number of Open Shelves: 2, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
274,TV unit,Furnifry Engineered Wood C Shape Wooden TV Entertainmen...,2457,6019,"['Material: Particle Board', 'W x H x D: 120 cm x 14 cm x 30 cm (3 ft 11 in x 5 in x 11 in)', 'Ideal TV Size: 50 inch', 'Number of Drawers: 0, Number of Open Shelves: 3, Number of Closed Shelves: 0', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
