Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
468,Kitchen Cabinet,DAITORY Plastic Kitchen Cabinet,451,1303,"['Suitable For: Storage', 'Number of Shelves: 6', 'W x H x D: 25 mm x 11 mm x 17 mm', 'Pre Assembled (Ready to Use)']",FurnitureForYou
469,Kitchen Cabinet,dbeautify Metal Kitchen Cabinet,538,2006,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 3', 'Number of Drawers: 3', 'W x H x D: 570 mm x 480 mm x 300 mm (1 ft 10 in x 1 ft 6 in x 11 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
470,Kitchen Cabinet,RSPOL KITCHEN STORAGE CABINET Engineered Wood Kitchen C...,4012,6019,"['Suitable For: Storage', 'Number of Shelves: 2', 'W x H x D: 62 mm x 62 mm x 32 mm (2 in x 2 in x 1 in)', 'Pre Assembled (Ready to Use)']",Casa Rusu
472,Kitchen Cabinet,KYASO Plastic Kitchen Cabinet,550,1002,"['Suitable For: Storage', 'Number of Shelves: 8', 'Number of Drawers: 8', 'W x H x D: 16 mm x 4 mm x 14 mm', 'Pre Assembled (Ready to Use)']",Dedeman
473,Kitchen Cabinet,VRAVMO Pack of 5 ABS Plastic Multipurpose Home Bathroom...,481,802,"['Suitable For: Storage', 'Number of Shelves: 5', 'W x H x D: 16 mm x 4 mm x 14 mm', 'Pre Assembled (Ready to Use)']",Casa Magica
474,Kitchen Cabinet,Royalf Engineered Wood Kitchen Cabinet,8026,12040,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 1', 'Number of Drawers: 3', 'W x H x D: 400 mm x 700 mm x 150 mm (1 ft 3 in x 2 ft 3 in x 5 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
476,Kitchen Cabinet,joson ceramics Bathroom Vanity 1 Solid Wood Crockery Ca...,15050,25587,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 600 mm x 600 mm x 500 mm (1 ft 11 in x 1 ft 11 in x 1 ft 7 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
477,Kitchen Cabinet,KYASO 8 Pcs Perfect Homes Studio Plastic Kitchen Cabine...,420,1002,"['Suitable For: Storage', 'Number of Shelves: 8', 'Number of Drawers: 8', 'W x H x D: 16 mm x 4 mm x 14 mm', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
480,Kitchen Cabinet,Shape Metal Kitchen Cabinet,7223,10033,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 460 mm x 360 mm x 600 mm (1 ft 6 in x 1 ft 2 in x 1 ft 11 in)', 'Pre Assembled (Ready to Use)']",Jysk
482,Kitchen Cabinet,RSPOL KITCHEN CABINET FOR STORAGE Engineered Wood Kitch...,5016,7023,"['Suitable For: Storage', 'Number of Shelves: 4', 'W x H x D: 60 mm x 90 mm x 33 mm (2 in x 3 in x 1 in)', 'Pre Assembled (Ready to Use)']",Ikea
484,Kitchen Cabinet,Shape Metal Kitchen Cabinet,7223,10033,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 460 mm x 360 mm x 600 mm (1 ft 6 in x 1 ft 2 in x 1 ft 11 in)', 'Pre Assembled (Ready to Use)']",Ikea
485,Kitchen Cabinet,Shape Metal Kitchen Cabinet,7223,10033,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 460 mm x 360 mm x 600 mm (1 ft 6 in x 1 ft 2 in x 1 ft 11 in)', 'Pre Assembled (Ready to Use)']",FurnitureForYou
486,Kitchen Cabinet,Shape Metal Kitchen Cabinet,7223,10033,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 460 mm x 360 mm x 600 mm (1 ft 6 in x 1 ft 2 in x 1 ft 11 in)', 'Pre Assembled (Ready to Use)']",Mob Expert
490,Kitchen Cabinet,Shape Metal Kitchen Cabinet,7223,10033,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 460 mm x 360 mm x 600 mm (1 ft 6 in x 1 ft 2 in x 1 ft 11 in)', 'Pre Assembled (Ready to Use)']",Mobila Casa
494,Kitchen Cabinet,jaikul kichen cabinet Plastic Kitchen Cabinet,952,1705,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'W x H x D: 12 mm x 110 mm x 54 mm (4 in x 2 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
