Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
55,Shoerack,SPECIALITY PANELS Vancouver Blue and Cool Grey finish o...,297,412,"['Material Subtype: Particle Board', 'Width x Height: 60 cm x 75 cm (1 ft 11 in x 2 ft 5 in)', 'Type: Shoe Rack', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
56,Shoerack,"EEMWAY Metal, Plastic Shoe Stand",52,165,"['Material Subtype: Carbon Steel', 'Width x Height: 66 cm x 132 cm (2 ft 1 in x 4 ft 3 in)', 'Type: Shoe Stand', 'Capacity: 18', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
58,Shoerack,Sampri 9 Layer For Home And Kids Shoe Stand Letest Meta...,66,124,"['Material Subtype: Carbon Steel', 'Width x Height: 60 cm x 160 cm (1 ft 11 in x 5 ft 2 in)', 'Type: Shoe Stand', 'Capacity: 27', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
59,Shoerack,DeckUp Turrano 3-Door Engineered Wood Shoe Rack,540,990,"['Material Subtype: Particle Board', 'Width x Height: 120 cm x 48 cm (3 ft 11 in x 1 ft 6 in)', 'Type: Shoe Rack', 'Capacity: 18', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
60,Shoerack,SIMSAN shoe rack Plastic Shoe Stand,28,82,"['Material Subtype: PP', 'Width x Height: 52 cm x 54 cm (1 ft 8 in x 1 ft 9 in)', 'Type: Shoe Stand', 'Capacity: 9', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
61,Shoerack,Sampri Shoes Rack Shoe Rack Shoes Stand accessories cov...,52,82,"['Material Subtype: Carbon Steel', 'Width x Height: 60 cm x 110 cm (1 ft 11 in x 3 ft 7 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 18', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
62,Shoerack,SIMSAN Simsan Premium home Plastic shoe stand racks wit...,41,124,"['Material Subtype: PP', 'Width x Height: 58 cm x 72 cm (1 ft 10 in x 2 ft 4 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
63,Shoerack,Nilkamal Alpine Engineered Wood Shoe Rack,468,578,"['Material Subtype: Particle Board', 'Width x Height: 60 cm x 90 cm (1 ft 11 in x 2 ft 11 in)', 'Type: Shoe Rack', 'Capacity: 12', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
64,Shoerack,aks groups shoe stand & chappal stand & slippers stand ...,41,82,"['Material Subtype: Plywood', 'Width x Height: 58 cm x 73 cm (1 ft 10 in x 2 ft 4 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
65,Shoerack,Jaagriti Articles Jaagriti Articles Plastic Shoe Stand ...,31,70,"['Material Subtype: Carbon Steel', 'Width x Height: 67 cm x 64 cm (2 ft 2 in x 2 ft 1 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
