Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
145,Showcase,woodinto YUGB Engineered Wood Display Unit,641,1002,"['Delivery condition: Pre Assembled (Ready to Use)','Details: shelf,wall shelf']",Mob Expert
146,Showcase,Decorhand Wall Mount Intersecting Hexagon Wall Shelves ...,1845,3511,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
147,Showcase,Mrmart Engineered Wood Display Unit,1153,2608,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
148,Showcase,Maaz Handicrafts Wooden Wall Mount Corner Engineered Wo...,690,1303,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Wooden Wall Mount']",Casa Magica
150,Showcase,VEINSART Solid Wood Display Unit,992,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
151,Showcase,Hometown Engineered Wood Display Unit,2889,7927,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
152,Showcase,wooden cave Globe shape wall shelf for home decor | Whi...,876,2106,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Globe shape']",Ikea
154,Showcase,7CR Engineered Wood Display Unit,681,3009,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
155,Showcase,Hometown Cash Engineered Wood Display Unit,2156,5920,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Magica
157,Showcase,classiconline Solid Wood Display Unit,627,1002,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
158,Showcase,classiconline Engineered Wood Display Unit,802,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
159,Showcase,Porpoise Acrylic Jewellery Tray Organizer serving Tray ...,803,2006,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
160,Showcase,classiconline Set of 4 Engineered Wood Display Unit,813,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
161,Showcase,classiconline Wall Mount Corner 5 Tier Engineered Wood ...,708,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
163,Showcase,Flipkart Perfect Homes Studio KR-02-Beige Engineered Wo...,715,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Easy Cleaning,Huge Storage Space,Good Looking,Heavy and Strong']",Ikea
164,Showcase,all crafts art Wall Rack Shelf Globe Shape Floating Wal...,823,1203,"['Delivery condition: Pre Assembled (Ready to Use)','Details: no']",Mobila Casa
165,Showcase,7CR Display 4x4 Shelf Engineered Wood Display Unit,640,3009,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: 100 % HDF board']",Mobila Casa
166,Showcase,Karam Collections 8 wala plus untility shelf (Brown) En...,858,1480,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
168,Showcase,Hubwooden Hubwooden Hexagon Wall Shelf Wooden Wall Shel...,621,1705,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
169,Showcase,ZIARO Plastic Display Unit,1405,3009,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
170,Showcase,Karam Collections Ted Wall Shelf (Orange) Engineered Wo...,489,1203,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
172,Showcase,"King Decore wall salave , display unit , setupbox self ...",451,802,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
173,Showcase,Flipkart Perfect Homes Studio Wooden Kitchen Wall Shelf...,1072,4013,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
174,Showcase,"classiconline Style Living Room Wall Hanging, Iron Shel...",1303,1604,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
176,Showcase,Hubwooden Engineered Wood Display Unit,1301,2507,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
177,Showcase,King Decore Engineered Wood Display Unit,350,802,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
178,Showcase,FUTURE GENERATION V GROUP Engineered Wood Display Unit,651,1905,"['Delivery condition: Pre Assembled (Ready to Use)','Details: WALL DECORATIVE']",Ikea
180,Showcase,Karam Collections MDF Wall Decoration Intersecting Floa...,1485,2776,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
182,Showcase,VEINSART Solid Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
184,Showcase,woodinto Engineered Wood Display Unit,1193,2207,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: WALL SHELF']",Ikea
185,Showcase,"King Decore COUPLE SHELF , LOVE , WALL SALAVE, SHELF , ...",250,802,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
186,Showcase,Maaz Handicrafts Solid Wood Display Unit,1244,1249,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
187,Showcase,Mrmart Engineered Wood Display Unit,902,1504,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
188,Showcase,VEINSART Solid Wood Display Unit,722,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
190,Showcase,all crafts art Zig zeg wall shelf Engineered Wood Displ...,802,1303,"['Delivery condition: Pre Assembled (Ready to Use)','Details: yes']",Mobila Casa
191,Showcase,Mrmart Engineered Wood Display Unit,1153,2608,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
192,Showcase,"Karam Collections Wall Shelf, Set of 3 (Matt Finish, SK...",601,1358,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
193,Showcase,Hometown Cash Engineered Wood Display Unit,2156,5920,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mobila Casa
194,Showcase,7CR Engineered Wood Display Unit,801,3009,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
195,Showcase,Hometown Engineered Wood Display Unit,2889,7927,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",FurnitureForYou
196,Showcase,Aaliya mart 5 SHELF UTILITY ZIG ZAG Engineered Wood Dis...,802,1604,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
197,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1203,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
199,Showcase,Porpoise Acrylic Jewellery Tray Organizer serving Tray ...,803,2006,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
200,Showcase,"classiconline Style Living Room Wall Hanging, Iron Shel...",1555,2006,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
201,Showcase,woodinto Exclusvely Launched Drawers Engineered Wood Di...,1203,3009,"['Delivery condition: Pre Assembled (Ready to Use)','Details: UNIQUE DESINGED,shelf for wall,drawers for office']",Casa Magica
202,Showcase,Sublime Arts Engineered Wood Display Unit,500,1294,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
204,Showcase,Decorhand Solid Wood Display Unit,2507,4013,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
206,Showcase,Hubwooden Engineered Wood Display Unit,701,2006,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
207,Showcase,Flipkart Perfect Homes Studio KR-02-White Engineered Wo...,715,1504,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Easy Cleaning,Huge Storage Space,Good Looking,Heavy and Strong']",Mobila Casa
208,Showcase,Raj Handicrafts Engineered Wood Display Unit,692,1280,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
210,Showcase,Aaliya mart 5 SHELF UTILITY ZIG ZAG Engineered Wood Dis...,752,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
211,Showcase,Flipkart Perfect Homes Studio Engineered Wood Display U...,715,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
212,Showcase,7CR Display P-Home Kh-10 Shelf (B) Engineered Wood Disp...,1108,2004,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: 100% HDF board']",Mobila Casa
213,Showcase,Teakwood stb03 Engineered Wood Display Unit,360,1203,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
216,Showcase,VEINSART Solid Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
217,Showcase,Decorhand Solid Wood Display Unit,2507,4013,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
218,Showcase,"Alluringwood Zig Zag Corner Wall Mount Shelf, Racks and...",812,2507,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
221,Showcase,classiconline Wall Mount Corner 2 Tier Engineered Wood ...,601,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
222,Showcase,"King Decore TAJ MAHEL SHELF , WALL SALAVE, SHELF , WALL...",250,802,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
223,Showcase,Hometown Engineered Wood Display Unit,3322,9231,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
224,Showcase,Wallwey décor STB10003 Engineered Wood Display Unit,451,1356,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
225,Showcase,Xtenshion Crafts Interlock Set Of 6 Engineered Wood Dis...,1503,1504,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
229,Showcase,7CR Display Infinity Shelf (B) Engineered Wood Display ...,801,2006,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: 100 % HDF board']",Mob Expert
230,Showcase,7CR Display 4 Block Shelf (B) Engineered Wood Display U...,1170,3009,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: 100% HDF board']",Dedeman
232,Showcase,VEINSART Engineered Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
233,Showcase,VEINSART Solid Wood Display Unit,2006,3010,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
234,Showcase,Aaliya mart attach 4 wall shelf Solid Wood Display Unit,732,1303,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
236,Showcase,SS ARTS Engineered Wood Display Unit,2655,6010,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
237,Showcase,Yasar Handicrafts Engineered Wood Display Unit,752,1906,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
238,Showcase,classiconline Set of 4 Engineered Wood Display Unit,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
240,Showcase,King Decore love selfdisplay unit wall self wall art wa...,400,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
241,Showcase,ALTECH Engineered Wood Display Unit,430,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
242,Showcase,7CR Display 3x3 Shelf Engineered Wood Display Unit,511,2507,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: 100 % HDF board']",Ikea
243,Showcase,Flipkart Perfect Homes Studio KR-02-Beige Engineered Wo...,715,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Easy Cleaning,Huge Storage Space,Good Looking,Heavy and Strong']",Mobila Casa
245,Showcase,classiconline Wall Mount Corner 4 Tier Engineered Wood ...,649,1504,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
246,Showcase,Sublime Arts Engineered Wood Display Unit,701,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
247,Showcase,Flipkart Perfect Homes Studio KR-02-White Engineered Wo...,715,1504,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Easy Cleaning,Huge Storage Space,Good Looking,Heavy and Strong']",FurnitureForYou
249,Showcase,PLATINUM WOOD DECOR Solid Sheesham Wood Corner Stand Wi...,7434,14548,"['Delivery condition: Pre Assembled (Ready to Use)','Details: Portable,Lacquered finish,Solid sheesham wood,Easy to use,Floor standing']",Dedeman
250,Showcase,VEINSART Solid Wood Display Unit,1002,1103,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
254,Showcase,VEINSART Engineered Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
255,Showcase,Star Handicrafts Engineered Wood Display Unit,979,3009,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
256,Showcase,classiconline Set of 4 Engineered Wood Display Unit,802,1404,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
258,Showcase,woodinto Setup Box Stand / Holder / Wifi Holder Enginee...,501,802,"['Delivery condition: Pre Assembled (Ready to Use)','Details: display unit']",Casa Rusu
260,Showcase,VEINSART Solid Wood Display Unit,601,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
261,Showcase,Sublime Arts Engineered Wood Display Unit,1303,1605,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
265,Showcase,Angel Furniture Solid Wood Display Unit,18352,30101,"['Delivery condition: Pre Assembled (Ready to Use)','Details: N/A']",Jysk
266,Showcase,Amaze Shoppee Engineered Wood Display Unit,1002,4013,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
268,Showcase,Flipkart Perfect Homes Studio Engineered Wood Display U...,1363,5016,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
270,Showcase,classiconline Wall Mount Corner 5 Tier Engineered Wood ...,717,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
272,Showcase,classiconline Wall Mount Corner 3 Tier Engineered Wood ...,682,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
273,Showcase,Xtenshion Crafts Engineered Wood Display Unit,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
274,Showcase,GUDSMITH Engineered Wood Display Unit,15253,36721,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Casa Magica
276,Showcase,woodinto Engineered Wood Display Unit,802,1303,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
277,Showcase,classiconline Set of 3 Engineered Wood Display Unit,753,902,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
278,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1203,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
279,Showcase,Hometown Cash Engineered Wood Display Unit,2156,5920,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
280,Showcase,classiconline Wall Mount U Shelf Set Of 3 Engineered Wo...,601,902,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
282,Showcase,ARTIFACTS'OCEAN Solid Wood Display Unit,1805,3912,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
283,Showcase,Flipkart Perfect Homes Studio KR-02-Beige Engineered Wo...,715,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Easy Cleaning,Huge Storage Space,Good Looking,Heavy and Strong']",Dedeman
284,Showcase,classiconline Wall Mount Corner 5 Tier Engineered Wood ...,802,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
285,Showcase,Decorhand Intersecting MDF Wall Shelves Set of 6 Solid ...,1444,3009,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
286,Showcase,Xtenshion Crafts Engineered Wood Display Unit,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
288,Showcase,classiconline Wall Mount Corner Engineered Wood Display...,701,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
289,Showcase,Maaz Handicrafts Wall Set Top Box Stand Shelf{Black) So...,447,574,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
290,Showcase,"Karam Collections Wall Shelf (Matt Finish, Black) Engin...",441,988,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
292,Showcase,KRIJEN Metal Display Unit,1604,3209,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
293,Showcase,Sublime Arts WALL FLOATING Engineered Wood Display Unit,1303,1522,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
296,Showcase,VEINSART Engineered Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
300,Showcase,GUDSMITH Engineered Wood Display Unit,16314,36725,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Mob Expert
301,Showcase,classiconline Wall Mount U Shelf Set Of 3 Engineered Wo...,601,902,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
302,Showcase,woodinto UXD Engineered Wood Display Unit,782,1303,"['Delivery condition: Pre Assembled (Ready to Use)','Details: UNIQUE DESINGED']",Ikea
306,Showcase,J D DECOR Sheesham Wood Wall Mount Display Shelf (Pack ...,3210,3953,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
308,Showcase,classiconline Wall Mount Corner 4 Tier Engineered Wood ...,813,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
309,Showcase,Karam Collections Wall Shelf Rack Set of 3 Intersecting...,701,1028,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
312,Showcase,wellgood Solid Wood Display Unit,4514,10033,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
313,Showcase,classiconline Engineered Wood Display Unit,682,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
314,Showcase,Aaliya mart attach 4 wall shelf Solid Wood Display Unit,732,1303,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
318,Showcase,GUDSMITH Engineered Wood Display Unit,12720,28725,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
319,Showcase,Hometown Cash Engineered Wood Display Unit,2156,5920,"['Delivery condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Dedeman
321,Showcase,classiconline Wall Mount Corner 3 Tier Engineered Wood ...,682,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
322,Showcase,Universal Handicraft Engineered Wood Display Unit,1102,1505,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
324,Showcase,classiconline Engineered Wood Display Unit,717,1604,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
325,Showcase,VEINSART Engineered Wood Display Unit,1504,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
326,Showcase,ARTIFACTS'OCEAN Metal Display Unit,1002,1805,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
327,Showcase,Flipkart Perfect Homes Studio KR-02-White Engineered Wo...,715,1504,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Easy Cleaning,Huge Storage Space,Good Looking,Heavy and Strong']",Mob Expert
328,Showcase,Yasar Handicrafts Engineered Wood Display Unit,1303,3462,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
330,Showcase,"Wooden Art & Toys WallShelf for Living Room, Bedroom,Of...",1103,1605,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
332,Showcase,woodinto intersecting wall shelf Engineered Wood Displa...,1203,1303,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
333,Showcase,Flipkart Perfect Homes Studio KR-03-B;ack Engineered Wo...,1074,2006,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
334,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1203,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Magica
336,Showcase,Captiver Engineered Wood Wall Mounted Books Shelf Racks...,1504,3009,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.','Details: Display Rack']",Ikea
337,Showcase,classiconline Wall Mount Corner 5 Tier Engineered Wood ...,802,1604,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
338,Showcase,all crafts art 6 squire cube sorage Engineered Wood Dis...,1224,1248,"['Delivery condition: Pre Assembled (Ready to Use)','Details: Yes']",FurnitureForYou
340,Showcase,OKASHA Solid Wood Display Unit,762,2006,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
341,Showcase,ZIARO Solid Wood Display Unit,1203,2006,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
345,Showcase,woodinto RXT Engineered Wood Display Unit,802,1303,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
352,Showcase,Captiver Corner Wall Shelf Wenge Set of 4 (25X25X1.1) c...,1504,3511,"['Delivery condition: Pre Assembled (Ready to Use)','Details: Wall Shelf']",Jysk
354,Showcase,King Decore love selfdisplay unit wall self wall art wa...,400,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
356,Showcase,woodinto HYEG Solid Wood Display Unit,842,1303,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
361,Showcase,"Alluringwood Zig Zag Corner Wall Mount Shelf, Racks and...",812,2407,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
365,Showcase,Das Romana Engineered Wood Display Unit,2122,4013,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
368,Showcase,classiconline Set of 3 Engineered Wood Display Unit,753,902,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
369,Showcase,Yasar Handicrafts Yasar Handicrafts wall shelves Engine...,752,1956,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
370,Showcase,classiconline Set of 3 Engineered Wood Display Unit,753,902,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
371,Showcase,Flipkart Perfect Homes Studio Engineered Wood Display U...,715,1604,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
374,Showcase,"Alluringwood Zig Zag Corner Wall Mount Shelf, Racks and...",822,2407,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
376,Showcase,Sky Art Engineered Wood Display Unit,1254,1303,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
378,Showcase,WoodMart Solid Wood Display Unit,2006,3009,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
384,Showcase,classiconline Wall Mount U Shelf Set Of 3 Engineered Wo...,601,902,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
387,Showcase,Mrmart Engineered Wood Display Unit,902,1504,['Delivery condition: Pre Assembled (Ready to Use)'],FurnitureForYou
389,Showcase,Xtenshion Crafts Engineered Wood Display Unit,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Mobila Casa
392,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1203,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
393,Showcase,classiconline Wall Mount Corner 2 Tier Engineered Wood ...,601,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
400,Showcase,classiconline Set of 3 Engineered Wood Display Unit,753,902,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
402,Showcase,classiconline Set of 3 Engineered Wood Display Unit,753,902,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
404,Showcase,classiconline Engineered Wood Display Unit,753,902,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
410,Showcase,"Alluringwood Zig Zag Corner Wall Mount Shelf, Racks and...",812,2507,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
414,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1303,1404,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
421,Showcase,VEINSART Engineered Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
433,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1203,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
440,Showcase,Xtenshion Crafts Interlock Set Of 3 Engineered Wood Dis...,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Mob Expert
441,Showcase,"classiconline Style Living Room Wall Hanging, Iron Shel...",1400,2608,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
445,Showcase,VEINSART Engineered Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
446,Showcase,Xtenshion Crafts Set Of 3 Engineered Wood Display Unit,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
454,Showcase,brand era zigzag Engineered Wood Display Unit,902,1002,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
455,Showcase,Star Handicrafts Engineered Wood Display Unit,979,3009,['Delivery condition: Pre Assembled (Ready to Use)'],Jysk
457,Showcase,OKASHA OKASHA Intersecting Floating Shelves MDF (Number...,762,2006,"['Delivery condition: Pre Assembled (Ready to Use)','Details: Floating Shelves,Super sturdy,PERFECT WALL SHELVES,MULTIPURPOSE SHELF,WALL DECOR,STRONG SUPPORT,USE THEM EVERYWHERE,EASY TO INSTALL']",Dedeman
460,Showcase,Xtenshion Crafts Interlock Set Of 3 Engineered Wood Dis...,802,1002,['Delivery condition: Pre Assembled (Ready to Use)'],Casa Rusu
461,Showcase,classiconline Set of 6 Engineered Wood Display Unit,1203,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
462,Showcase,Hubwooden Hubwooden Hexagon Wall Shelf Wooden Wall Shel...,631,1303,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
464,Showcase,VEINSART Engineered Wood Display Unit,2006,2307,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
466,Showcase,FUTURE GENERATION A GROUP Engineered Wood Display Unit,723,1438,"['Delivery condition: Pre Assembled (Ready to Use)','Details: WALL DECORATIVE']",Mob Expert
470,Showcase,Maaz Handicrafts Yellow & Red Cube Storage Wall Shelf S...,1254,1303,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
472,Showcase,classiconline Wall Mount Corner 5 Tier Engineered Wood ...,802,1604,['Delivery condition: Pre Assembled (Ready to Use)'],Ikea
476,Showcase,Karam Collections Wall Shelf Rack Set of 3 Intersecting...,701,1325,['Delivery condition: Pre Assembled (Ready to Use)'],Dedeman
480,Showcase,"Alluringwood Zig Zag Corner Wall Mount Shelf, Racks and...",812,2407,"['Delivery condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
